Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
GP3D_CHLMU	PDLI5_HUMAN	PDLI5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	12|24	36	2	0.00	0.00|0.00	13|30|9|24	0.0000	0.0000	0.9294
GP3D_CHLMU	PDCD6_HUMAN	PDCD6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|16	16	2	0.00	0.00|0.00	0|20|0|14	0.0000	0.0000	0.9294
GP3D_CHLMU	ERP29_HUMAN	ERP29_HUMAN	TCA04_2_SPC|TCA04_3_SPC	91|82	173	2	0.00	0.00|0.00	106|76|82|106	0.0000	0.0000	0.9294
GP3D_CHLMU	IPO9_HUMAN	IPO9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	31|10	41	2	0.00	0.00|0.00	30|11|30|17	0.0000	0.0000	0.9294
GP3D_CHLMU	WRIP1_HUMAN	WRIP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|17	41	2	0.00	0.00|0.00	26|21|20|21	0.0000	0.0000	0.9294
GP3D_CHLMU	KIFC1_HUMAN	KIFC1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|11	19	2	0.00	0.00|0.00	12|12|7|10	0.0000	0.0000	0.9294
GP3D_CHLMU	DJC10_HUMAN	DJC10_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.00	0.00|0.01	0|5|0|6	0.0030	0.0060	0.7194
GP3D_CHLMU	TRIP6_HUMAN	TRIP6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	22|17	39	2	0.00	0.00|0.00	26|15|23|20	0.0000	0.0000	0.9294
GP3D_CHLMU	ERO1A_HUMAN	ERO1A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.00	0.01|0.00	3|1|3|2	0.0050	0.0100	0.7109
GP3D_CHLMU	THIM_HUMAN	THIM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	73|31	104	2	0.00	0.00|0.00	72|33|84|37	0.0000	0.0000	0.9294
GP3D_CHLMU	IPYR2_HUMAN	IPYR2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	32|28	60	2	0.00	0.00|0.00	43|33|23|32	0.0000	0.0000	0.9294
GP3D_CHLMU	LG3BP_HUMAN	LG3BP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	19|0	19	2	0.00	0.00|0.00	17|0|23|2	0.0000	0.0000	0.9294
GP3D_CHLMU	LANC1_HUMAN	LANC1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	64|79	143	2	0.00	0.00|0.00	66|74|103|71	0.0000	0.0000	0.9294
GP3D_CHLMU	UB2L3_HUMAN	UB2L3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.00	0.01|0.00	1|2|1|3	0.0035	0.0070	0.7152
GP3D_CHLMU	PYRG2_HUMAN	PYRG2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|5	8	2	0.00	0.00|0.00	2|6|3|7	0.0000	0.0000	0.9294
GP3D_CHLMU	CARM1_HUMAN	CARM1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.00	0.00|0.00	3|2|0|2	0.0015	0.0030	0.7300
GP3D_CHLMU	AATM_HUMAN	AATM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.00	0.01|0.00	3|0|0|4	0.0050	0.0090	0.7109
GP3D_CHLMU	AP2A1_HUMAN	AP2A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.00	0.00|0.00	3|1|2|1	0.0000	0.0000	0.9294
GP3D_CHLMU	STAT1_HUMAN	STAT1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|11	18	2	0.00	0.00|0.00	8|12|9|11	0.0000	0.0000	0.9294
GP3D_CHLMU	CSTF1_HUMAN	CSTF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|8	17	2	0.00	0.00|0.00	9|6|11|12	0.0000	0.0000	0.9294
GP3D_CHLMU	TMX1_HUMAN	TMX1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|3	17	2	0.00	0.00|0.00	15|2|13|8	0.0000	0.0000	0.9294
GP3D_CHLMU	PALLD_HUMAN	PALLD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	32|34	66	2	0.00	0.00|0.00	37|44|33|33	0.0000	0.0000	0.9294
GP3D_CHLMU	KIF2C_HUMAN	KIF2C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|7	7	2	0.00	0.00|0.00	0|8|0|8	0.0005	0.0010	0.7519
GP3D_CHLMU	CSK22_HUMAN	CSK22_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|2	7	2	0.00	0.00|0.00	2|8|0|6	0.0000	0.0000	0.9294
GP3D_CHLMU	IQGA2_HUMAN	IQGA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|10	19	2	0.00	0.00|0.00	9|12|10|12	0.0000	0.0000	0.9294
GP3D_CHLMU	GCP60_HUMAN	GCP60_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.01	0.00|0.02	1|1|0|3	0.0085	0.0170	0.7012
GP3D_CHLMU	GPX1_HUMAN	GPX1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.02	0.00|0.03	0|3|0|2	0.0160	0.0320	0.6893
GP3D_CHLMU	GNA13_HUMAN	GNA13_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.00	0.00|0.00	0|5|0|9	0.0005	0.0010	0.7519
GP3D_CHLMU	RIR1_HUMAN	RIR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.02	0.02|0.00	2|0|3|0	0.0110	0.0220	0.6957
GP3D_CHLMU	BUB1B_HUMAN	BUB1B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|1	6	2	0.00	0.00|0.00	5|0|9|0	0.0000	0.0000	0.9294
GP3D_CHLMU	CPNE3_HUMAN	CPNE3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.02	0.03|0.00	1|1|3|0	0.0145	0.0290	0.6933
GP3D_CHLMU	TTL12_HUMAN	TTL12_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.01	0.02|0.00	2|1|2|0	0.0080	0.0160	0.7042
GP3D_CHLMU	SC24B_HUMAN	SC24B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.01	0.02|0.00	2|0|3|0	0.0100	0.0200	0.6973
GP3D_CHLMU	HNRLL_HUMAN	HNRLL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|13	17	2	0.00	0.00|0.00	8|12|8|11	0.0000	0.0000	0.9294
GP3D_CHLMU	HPBP1_HUMAN	HPBP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|6	13	2	0.00	0.00|0.00	10|9|3|8	0.0000	0.0000	0.9294
GP3D_CHLMU	G6PD_HUMAN	G6PD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|13	13	2	0.00	0.00|0.00	4|13|2|11	0.0000	0.0000	0.9294
GP3D_CHLMU	CSK2B_HUMAN	CSK2B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|1	12	2	0.00	0.00|0.00	8|6|12|2	0.0000	0.0000	0.9294
GP3D_CHLMU	GLRX3_HUMAN	GLRX3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|2	5	2	0.00	0.00|0.00	5|3|1|3	0.0000	0.0000	0.9294
GP3D_CHLMU	KC1A_HUMAN	KC1A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|9	12	2	0.00	0.00|0.00	2|11|0|15	0.0000	0.0000	0.9294
GP3D_CHLMU	FINC_HUMAN	FINC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	116|68	184	2	0.00	0.00|0.00	116|75|136|97	0.0000	0.0000	0.9294
GP3D_CHLMU	PEF1_HUMAN	PEF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|19	24	2	0.00	0.00|0.00	14|17|0|25	0.0000	0.0000	0.9294
GP3D_CHLMU	CAN1_HUMAN	CAN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|186	203	2	0.00	0.00|0.00	82|192|38|159	0.0000	0.0000	0.9294
GP3D_CHLMU	GSTO1_HUMAN	GSTO1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|16	23	2	0.00	0.00|0.00	11|21|7|15	0.0000	0.0000	0.9294
GP3D_CHLMU	NACC1_HUMAN	NACC1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|0|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	GSTM3_HUMAN	GSTM3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|0|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	PCID2_HUMAN	PCID2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|0|1|2	0.0000	0.0000	0.9294
GP3D_CHLMU	1B73_HUMAN	1B73_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|4	7	2	0.00	0.00|0.00	5|4|4|4	0.0000	0.0000	0.9294
GP3D_CHLMU	PSMG1_HUMAN	PSMG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|0|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	LYPA2_HUMAN	LYPA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|0	1	2	0.00	0.00|0.00	0|3|0|0	0.0000	0.0000	0.9294
GP3D_CHLMU	LRRC1_HUMAN	LRRC1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.00	0.00|0.00	7|0|4|6	0.0005	0.0010	0.7519
GP3D_CHLMU	IDH3B_HUMAN	IDH3B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|43	43	2	0.00	0.00|0.00	11|52|2|37	0.0000	0.0000	0.9294
GP3D_CHLMU	PLD3_HUMAN	PLD3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.00	0.00|0.00	6|0|6|3	0.0005	0.0010	0.7519
GP3D_CHLMU	NIBL1_HUMAN	NIBL1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|16	16	2	0.00	0.00|0.00	3|18|0|18	0.0000	0.0000	0.9294
GP3D_CHLMU	MYO1E_HUMAN	MYO1E_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|2	3	2	0.00	0.00|0.00	0|4|1|3	0.0005	0.0010	0.7519
GP3D_CHLMU	TXLNA_HUMAN	TXLNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|5	8	2	0.00	0.00|0.00	3|7|2|8	0.0000	0.0000	0.9294
GP3D_CHLMU	GLSK_HUMAN	GLSK_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.01	0.00|0.01	0|0|6|2	0.0045	0.0090	0.7116
GP3D_CHLMU	MTAP_HUMAN	MTAP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.00	0.00|0.01	0|2|0|6	0.0030	0.0060	0.7194
GP3D_CHLMU	BRWD1_HUMAN	BRWD1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.00	0.00|0.00	1|1|4|2	0.0000	0.0000	0.9294
GP3D_CHLMU	CTR9_HUMAN	CTR9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.00	0.00|0.01	0|0|0|8	0.0035	0.0070	0.7152
GP3D_CHLMU	OTUB1_HUMAN	OTUB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|2	3	2	0.00	0.00|0.00	0|4|0|4	0.0010	0.0020	0.7393
GP3D_CHLMU	NDUAA_HUMAN	NDUAA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.00	0.00|0.00	1|8|0|11	0.0000	0.0000	0.9294
GP3D_CHLMU	TES_HUMAN	TES_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|12	18	2	0.00	0.00|0.00	10|13|9|12	0.0000	0.0000	0.9294
GP3D_CHLMU	ACOT9_HUMAN	ACOT9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|13	15	2	0.00	0.00|0.00	8|10|2|17	0.0000	0.0000	0.9294
GP3D_CHLMU	AURKA_HUMAN	AURKA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.00	0.00|0.00	6|9|9|1	0.0000	0.0000	0.9294
GP3D_CHLMU	WDR44_HUMAN	WDR44_HUMAN	TCA04_2_SPC|TCA04_3_SPC	20|16	36	2	0.00	0.00|0.00	37|28|13|10	0.0000	0.0000	0.9294
GP3D_CHLMU	CNBP_HUMAN	CNBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.00	0.00|0.00	4|4|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	FPPS_HUMAN	FPPS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|0	5	2	0.00	0.00|0.00	3|0|9|1	0.0000	0.0000	0.9294
GP3D_CHLMU	CAN2_HUMAN	CAN2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	300|92	392	2	0.00	0.00|0.00	339|83|436|100	0.0000	0.0000	0.9294
GP3D_CHLMU	HSDL2_HUMAN	HSDL2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|5	7	2	0.00	0.00|0.00	4|4|3|7	0.0000	0.0000	0.9294
GP3D_CHLMU	MAT2B_HUMAN	MAT2B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|5	7	2	0.00	0.00|0.00	2|7|2|7	0.0000	0.0000	0.9294
GP3D_CHLMU	5NTC_HUMAN	5NTC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|1	9	2	0.00	0.00|0.00	7|1|11|4	0.0000	0.0000	0.9294
GP3D_CHLMU	PPME1_HUMAN	PPME1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.00	0.00|0.00	1|3|0|2	0.0020	0.0040	0.7268
GP3D_CHLMU	WDR62_HUMAN	WDR62_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.00	0.01|0.00	1|0|4|1	0.0030	0.0060	0.7194
GP3D_CHLMU	DCXR_HUMAN	DCXR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.00	0.00|0.00	0|3|0|3	0.0020	0.0040	0.7268
GP3D_CHLMU	MK01_HUMAN	MK01_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.00	0.00|0.00	0|5|0|6	0.0005	0.0010	0.7519
GP3D_CHLMU	ANXA7_HUMAN	ANXA7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.01	0.00|0.01	0|4|0|2	0.0070	0.0140	0.7050
GP3D_CHLMU	GFPT1_HUMAN	GFPT1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|6	11	2	0.00	0.00|0.00	4|11|4|10	0.0000	0.0000	0.9294
GP3D_CHLMU	ALDR_HUMAN	ALDR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|11	11	2	0.00	0.00|0.00	6|7|1|15	0.0000	0.0000	0.9294
GP3D_CHLMU	SAHH3_HUMAN	SAHH3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|8	11	2	0.00	0.00|0.00	5|12|5|7	0.0000	0.0000	0.9294
GP3D_CHLMU	ESTD_HUMAN	ESTD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|6	9	2	0.00	0.00|0.00	4|8|2|10	0.0000	0.0000	0.9294
GP3D_CHLMU	MCMBP_HUMAN	MCMBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|7	7	2	0.00	0.00|0.00	0|8|0|11	0.0000	0.0000	0.9294
GP3D_CHLMU	OAS3_HUMAN	OAS3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.00	0.00|0.00	2|2|2|3	0.0010	0.0020	0.7393
GP3D_CHLMU	PP4C_HUMAN	PP4C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|2	3	2	0.00	0.00|0.00	1|3|2|3	0.0005	0.0010	0.7519
GP3D_CHLMU	HMCS1_HUMAN	HMCS1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|2	3	2	0.00	0.00|0.00	3|2|2|2	0.0000	0.0000	0.9294
GP3D_CHLMU	ELP5_HUMAN	ELP5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.00	0.00|0.01	0|2|0|7	0.0025	0.0050	0.7215
GP3D_CHLMU	CYR61_HUMAN	CYR61_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.00	0.00|0.00	0|8|0|9	0.0000	0.0000	0.9294
GP3D_CHLMU	AP3M1_HUMAN	AP3M1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|8	9	2	0.00	0.00|0.00	4|9|2|10	0.0000	0.0000	0.9294
GP3D_CHLMU	FHL2_HUMAN	FHL2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|12	27	2	0.00	0.00|0.00	14|24|12|23	0.0000	0.0000	0.9294
GP3D_CHLMU	APOD_HUMAN	APOD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|3	4	2	0.00	0.00|0.00	2|5|2|3	0.0000	0.0000	0.9294
GP3D_CHLMU	RALA_HUMAN	RALA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|1|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	E41L1_HUMAN	E41L1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|3	4	2	0.00	0.00|0.00	2|6|2|2	0.0000	0.0000	0.9294
GP3D_CHLMU	DEN4C_HUMAN	DEN4C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	1|3|0|0	0.0000	0.0000	0.9294
GP3D_CHLMU	OPA1_HUMAN	OPA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|7	10	2	0.00	0.00|0.00	3|11|2|12	0.0000	0.0000	0.9294
GP3D_CHLMU	P3H1_HUMAN	P3H1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|4|0|0	0.0000	0.0000	0.9294
GP3D_CHLMU	SDCB1_HUMAN	SDCB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|12	14	2	0.00	0.00|0.00	2|14|2|21	0.0000	0.0000	0.9294
GP3D_CHLMU	A16A1_HUMAN	A16A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|1	5	2	0.00	0.00|0.00	6|3|4|2	0.0000	0.0000	0.9294
GP3D_CHLMU	COMT_HUMAN	COMT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|2	9	2	0.00	0.00|0.00	8|6|6|6	0.0000	0.0000	0.9294
GP3D_CHLMU	PDD2L_HUMAN	PDD2L_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|7	10	2	0.00	0.00|0.00	8|10|3|8	0.0000	0.0000	0.9294
GP3D_CHLMU	FHL3_HUMAN	FHL3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.00	0.00|0.00	2|0|4|1	0.0010	0.0020	0.7393
GP3D_CHLMU	NUMBL_HUMAN	NUMBL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|1	2	2	0.00	0.00|0.00	2|1|3|1	0.0000	0.0000	0.9294
GP3D_CHLMU	CEP55_HUMAN	CEP55_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.00	0.00|0.00	2|0|2|3	0.0015	0.0030	0.7300
GP3D_CHLMU	SNX9_HUMAN	SNX9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.00	0.00|0.00	2|2|1|2	0.0010	0.0020	0.7393
GP3D_CHLMU	ADAS_HUMAN	ADAS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|15	19	2	0.00	0.00|0.00	10|20|5|19	0.0000	0.0000	0.9294
GP3D_CHLMU	6PGL_HUMAN	6PGL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|3	7	2	0.00	0.00|0.00	5|6|5|5	0.0000	0.0000	0.9294
GP3D_CHLMU	MT2_HUMAN	MT2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|3	7	2	0.00	0.00|0.00	4|4|4|9	0.0000	0.0000	0.9294
GP3D_CHLMU	NUMB_HUMAN	NUMB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|18	31	2	0.00	0.00|0.00	16|29|20|23	0.0000	0.0000	0.9294
GP3D_CHLMU	GALT2_HUMAN	GALT2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.00	0.00|0.00	12|0|8|4	0.0000	0.0000	0.9294
GP3D_CHLMU	CE192_HUMAN	CE192_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.00	0.00|0.00	0|16|0|8	0.0000	0.0000	0.9294
GP3D_CHLMU	ISOC1_HUMAN	ISOC1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.00	0.00|0.00	0|3|2|5	0.0000	0.0000	0.9294
GP3D_CHLMU	PDE12_HUMAN	PDE12_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|2	4	2	0.00	0.00|0.00	2|4|1|6	0.0000	0.0000	0.9294
GP3D_CHLMU	ERAL1_HUMAN	ERAL1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.00	0.00|0.00	0|8|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	TF65_HUMAN	TF65_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.00	0.00|0.00	0|7|0|9	0.0000	0.0000	0.9294
GP3D_CHLMU	SI1L1_HUMAN	SI1L1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|0	21	2	0.00	0.00|0.00	26|4|26|6	0.0000	0.0000	0.9294
GP3D_CHLMU	LIPB1_HUMAN	LIPB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|14	17	2	0.00	0.00|0.00	7|15|7|22	0.0000	0.0000	0.9294
GP3D_CHLMU	PML_HUMAN	PML_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|21	22	2	0.00	0.00|0.00	2|14|1|49	0.0000	0.0000	0.9294
GP3D_CHLMU	KCY_HUMAN	KCY_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|29	50	2	0.00	0.00|0.00	29|47|23|51	0.0000	0.0000	0.9294
GP3D_CHLMU	TRI65_HUMAN	TRI65_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|2|1|2	0.0000	0.0000	0.9294
GP3D_CHLMU	LANC2_HUMAN	LANC2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|2|0|3	0.0000	0.0000	0.9294
GP3D_CHLMU	HDAC6_HUMAN	HDAC6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|1	4	2	0.00	0.00|0.00	3|2|6|3	0.0000	0.0000	0.9294
GP3D_CHLMU	CY1_HUMAN	CY1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.00	0.00|0.00	0|8|0|6	0.0000	0.0000	0.9294
GP3D_CHLMU	MVP_HUMAN	MVP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|2|0|0	0.0000	0.0000	0.9294
GP3D_CHLMU	HERC5_HUMAN	HERC5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	KCC2G_HUMAN	KCC2G_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	CPT1A_HUMAN	CPT1A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.00	0.00|0.00	5|2|2|2	0.0000	0.0000	0.9294
GP3D_CHLMU	TRI27_HUMAN	TRI27_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	GPX4_HUMAN	GPX4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|0|0|5	0.0000	0.0000	0.9294
GP3D_CHLMU	DPOD2_HUMAN	DPOD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.00	0.00|0.00	0|5|0|9	0.0000	0.0000	0.9294
GP3D_CHLMU	S10A4_HUMAN	S10A4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|3|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	SC24A_HUMAN	SC24A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	GRB2_HUMAN	GRB2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|0	0	2	0.00	0.00|0.00	0|0|0|2	0.0000	0.0000	0.9294
GP3D_CHLMU	PEPD_HUMAN	PEPD_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|1	1	2	0.00	0.00|0.00	0|1|0|4	0.0000	0.0000	0.9294
GP3D_CHLMU	P5CR3_HUMAN	P5CR3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.00	0.00|0.00	1|4|0|3	0.0010	0.0020	0.7393
GP3D_CHLMU	GSH0_HUMAN	GSH0_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|5	18	2	0.00	0.00|0.00	19|7|19|12	0.0000	0.0000	0.9294
GP3D_CHLMU	THOP1_HUMAN	THOP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.00	0.00|0.00	0|13|0|8	0.0000	0.0000	0.9294
GP3D_CHLMU	TOM70_HUMAN	TOM70_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|3	6	2	0.00	0.00|0.00	4|5|2|10	0.0000	0.0000	0.9294
GP3D_CHLMU	SMAD2_HUMAN	SMAD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.00	0.00|0.00	1|7|1|6	0.0000	0.0000	0.9294
GP3D_CHLMU	PAIP1_HUMAN	PAIP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|1	4	2	0.00	0.00|0.00	2|4|2|7	0.0000	0.0000	0.9294
GP3D_CHLMU	HEXB_HUMAN	HEXB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|4	4	2	0.00	0.00|0.00	2|6|2|5	0.0000	0.0000	0.9294
GP3D_CHLMU	OASL_HUMAN	OASL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|8	9	2	0.00	0.00|0.00	3|13|2|13	0.0000	0.0000	0.9294
GP3D_CHLMU	SPB6_HUMAN	SPB6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.00	0.00|0.00	0|5|0|7	0.0000	0.0000	0.9294
GP3D_CHLMU	PDXK_HUMAN	PDXK_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|4	7	2	0.00	0.00|0.00	2|11|2|10	0.0000	0.0000	0.9294
